id,title,company,difficulty,stages,topics,platform,last_seen_max,seen_count,employment_types
tiktok-max-length,Longest Concave Subsequence,TikTok,hard,OA,dynamic_programming|array,codesignal,2024-02-28,1,NEW GRAD
tiktok-find-min-inversions,Minimum Inversions 🍑,TikTok,hard,OA,array|bit_manipulation|sorting,codesignal,2024-02-28,1,NEW GRAD
tiktok-find-minimum-sum,Minimum Product Sum,TikTok,medium,OA,array|sorting|greedy,codesignal,2024-02-28,1,NEW GRAD
walmart-find-length-of-longest-good-subsequence,Find Length of Longest Good Subsequence,Walmart,easy,OA,string|hash_table|greedy,hackerrank,2024-02-28,1,
get-min-cost-data,Get Min Cost Data 🍊,Amazon,medium,OA,string|greedy|hash_table,hackerrank,2024-02-25,1,INTERN
infosys-extract-cards,Extract Cards,Infosys,hard,OA,greedy|array|simulation,karat,2024-02-24,1,
intuit-jumping-kady,Jumping Kady (Intuit India),Intuit,medium,OA,graph|breadth_first_search,karat,2024-02-24,1,INTERN
intuit-longest-cipher,Longest Cipher (Intuit India),Intuit,easy,OA,string|sliding_window,karat,2024-02-24,1,INTERN
intuit-maximum-reward,Maximum Reward (Intuit India),Intuit,medium,OA,dynamic_programming|matrix,karat,2024-02-24,1,INTERN
intuit-spreading-fire,Spreading Fire (Intuit India),Intuit,easy,OA,geometry|simulation,karat,2024-02-24,1,INTERN
intuit-virus-spread,Virus Spread (Intuit India),Intuit,medium,OA,matrix|breadth_first_search,karat,2024-02-24,1,INTERN
samsung-find-hidden-benchmark-value,Finding a Hidden Benchmark Value,Samsung,hard,OA,sorting|greedy|array,unknown,2024-02-24,1,
deshaw-find-maximum-beauty,Find Maximum Beauty,The D.E. Shaw Group,medium,OA,array|greedy,unknown,2024-02-24,1,
walmart-minimum-possible-value-function,Minimum Possible Value of Function,Walmart,medium,OA,math|sorting,hackerrank,2024-02-24,1,
weride-long-break,Long Break,WeRide,hard,OA,intervals|dynamic_programming|sliding_window,hackerrank,2024-02-24,1,INTERN
weride-meetup-schedule,Meetup Schedule 📆,WeRide,medium,OA,greedy|sorting|intervals,hackerrank,2024-02-24,1,INTERN
intuit-get-minimum-difference,Ice Cream Sticks,Intuit,medium,OA,array|sorting|greedy,karat,2024-02-22,1,INTERN
intuit-letter-candles,Letter Candles,Intuit,medium,OA,heap|greedy,karat,2024-02-22,1,
intuit-rearrange-string,Rearrange String,Intuit,hard,OA,string|greedy,karat,2024-02-22,1,
google-number-of-ways-to-split-a-string,Ways to Split String,Google,medium,OA,string|hash_table,codesignal,2024-02-21,1,FULLTIME
jpmorgan-minimum-flips,How Many Flips?,JP Morgan Chase,medium,OA,string|greedy,hackerrank,2024-02-21,1,FULLTIME
mathwork-load-balancing,Load Balancing,MathWorks,medium,OA,binary_search|prefix_sum|array,hackerrank,2024-02-21,1,INTERN
oracle-reduction-cost,Array Reduction 1,Oracle,easy,OA,heap|greedy,codesignal,2024-02-21,1,FULLTIME
oracle-balance-parentheses,Balancing Parentheses,Oracle,easy,OA,string|stack,codesignal,2024-02-21,1,FULLTIME
oracle-last-letters,Last and Second-Last,Oracle,easy,OA,string,codesignal,2024-02-21,1,FULLTIME
oracle-merge-arrays,Merge 2 Arrays,Oracle,easy,OA,array|two_pointers|sorting,codesignal,2024-02-21,1,FULLTIME
oracle-min-diff,Minimum Difference Sum,Oracle,easy,OA,sorting|greedy,codesignal,2024-02-21,1,FULLTIME
oracle-is-power,Powers of 2,Oracle,easy,OA,bit_manipulation|math,codesignal,2024-02-21,1,FULLTIME
palantir-get-phone-numbers,REST API: Country Codes,Palantir,easy,OA,string|simulation,hackerrank,2024-02-21,1,INTERN
palantir-get-largest-number,Swap Parity,Palantir,medium,OA,string|sorting|greedy,hackerrank,2024-02-21,1,INTERN
count-pairs,Count Pairs,Roblox,easy,OA,array|bit_manipulation|hash_table,codesignal,2024-02-21,1,
roblox-largest-value-of-usage-in-minutes,Largest Value of Usage in Minutes,Roblox,easy,OA,string|parsing,codesignal,2024-02-21,1,INTERN
ziprecruiter-count-triple,Count Triple,ZipRecruiter,easy,OA,string|hash_table,codesignal,2024-02-21,1,INTERN
ziprecruiter-cycle-shift,Cycle Shift,ZipRecruiter,medium,OA,array|hash_table|string,codesignal,2024-02-21,1,INTERN
ibm-get-min-time,Get Minimum Time for DNS Resolution (for Data Science Developer),IBM,easy,OA,simulation|hash_table|queue,hackerrank,2024-02-20,1,FULLTIME
oracle-add-numbers,Adding Two Numbers,Oracle,easy,OA,math,codesignal,2024-02-20,1,FULLTIME
walleye-get-min-time,Get Minimum Time for DNS Resolution,Walleye Capital,easy,OA,hash_table|queue|simulation,unknown,2024-02-20,1,FULLTIME
get-mean-rank-count,Get Mean Rank Count 🍓,Amazon,hard,OA,array|hash_table|prefix_sum,hackerrank,2024-02-16,1,INTERN
google-find-min-distance-to-farthest-node,Find Min Distance to Furthest Node (Google Tokyo),Google,medium,OA,tree|breadth_first_search,codesignal,2024-02-16,1,INTERN
google-pick-max-distance-pair,Max Distance,Google,medium,OA,string|trie,codesignal,2024-02-16,1,
google-maximum-time,Maximum Time,Google,easy,OA,string|greedy,codesignal,2024-02-16,1,INTERN
google-min-amplitude,Min Amplitude,Google,easy,OA,array|sorting,codesignal,2024-02-16,1,FULLTIME
google-min-days-bouquets,Min Days to Bloom,Google,medium,OA,binary_search|array,codesignal,2024-02-16,1,
google-most-booked-hotel-room,Most Booked Hotel Room,Google,easy,OA,hash_table|simulation,codesignal,2024-02-16,1,INTERN
google-closest-pizza-price,Pizza Shop (Google Tokyo),Google,medium,OA,array|binary_search|sorting,codesignal,2024-02-16,1,INTERN
google-minimum-swaps-to-make-sequences-increasing,Relative Sort (Google Singapore),Google,medium,OA,dynamic_programming|array,codesignal,2024-02-16,1,INTERN
google-find-closest-store,Stores and Houses,Google,easy,OA,array|sorting,codesignal,2024-02-16,1,INTERN
google-single-row-keyboard,Time to Type a String,Google,easy,OA,string|hash_table,codesignal,2024-02-16,1,
microsoft-maximizing-difference-in-array-elements-with-moves,Maximizing Difference in Array Elements with Moves 🐹,Microsoft,hard,OA,sorting|greedy|binary_search,hackerrank,2024-02-16,1,FULLTIME
intuit-create-good-line-tanks,King-Dreams-I (Intuit India),Intuit,hard,OA,greedy|combinatorics,karat,2024-02-15,1,INTERN
intuit-russian-dolls,Russian Dolls (Intuit India),Intuit,easy,OA,hash_table|greedy,karat,2024-02-15,1,INTERN
mathwork-get-maximum-reward-points,Task Completion,MathWorks,medium,OA,array|sorting|greedy,hackerrank,2024-02-15,1,FULLTIME
ziprecruiter-count-distinct-swappable-digit-pairs,Count Distinct Swappable Digit Pairs,ZipRecruiter,medium,OA,array|hash_table|string,codesignal,2024-02-15,1,INTERN
ziprecruiter-disctribute-integers-between-arrays,Distribute Integers Between Arrays,ZipRecruiter,easy,OA,array|simulation,codesignal,2024-02-15,1,INTERN
ziprecruiter-event-time,Event Time,ZipRecruiter,medium,OA,queue|simulation,codesignal,2024-02-15,1,INTERN
ziprecruiter-exclusive-event-entry,Exclusive Event Entry,ZipRecruiter,medium,OA,queue|simulation,codesignal,2024-02-15,1,INTERN
ziprecruiter-time-travel,Time Travel,ZipRecruiter,easy,OA,array|simulation,codesignal,2024-02-15,1,INTERN
ibm-request-parser,Validate and Parse HTTP Requests,IBM,medium,OA,parsing|string|hash_table,hackerrank,2024-02-14,1,FULLTIME
oracle-cardinality-sort,Cardinality Sorting,Oracle,easy,OA,sorting|bit_manipulation,codesignal,2024-02-14,1,FULLTIME
oracle-get-discounted-price,REST API: Discounted Price,Oracle,easy,OA,design|math,codesignal,2024-02-14,1,FULLTIME
tiktok-maximum-value,Maximum XOR Suffix,TikTok,medium,OA,bit_manipulation|greedy,codesignal,2024-02-14,1,NEW GRAD|INTERN
tiktok-count-purchases,Spend it All,TikTok,easy,OA,array|simulation,codesignal,2024-02-14,1,NEW GRAD|INTERN
tiktok-calculate-validity,Subsequences of Three,TikTok,medium,OA,array|sorting|math,codesignal,2024-02-14,1,INTERN|NEW GRAD
amazon-minimize-the-range,Fortune Telling 🍒,Amazon,hard,OA,sliding_window|sorting|greedy,hackerrank,2024-02-09,1,
mt-busting-town-buses,Buses in a Bustling Town 🚌,Meta,easy,OA,string|binary_search,codesignal,2024-02-08,1,FULLTIME
mt-combine-two-vectors-of-intervals,Combine Two Vectors of Intervals (MLE) 🙌,Meta,medium,OA,intervals|two_pointers,codesignal,2024-02-08,1,
mt-enumerating-narrative-sections,Enumerating Narrative Sections 👩‍🌾,Meta,medium,OA,array|sliding_window|hash_table,codesignal,2024-02-08,1,FULLTIME
mt-search-myterious-grid,Search Mysterious Grid 💪,Meta,hard,OA,matrix|trie|depth_first_search,codesignal,2024-02-08,1,FULLTIME
get-minimum-operations-adobe,Job Execution,Adobe,hard,OA,binary_search|sorting|greedy,hackerrank,2024-02-06,1,FULLTIME
amazon-find-largest-set-of-onion-bags,Find Largest Set of Onion Bags 🍑,Amazon,medium,OA,array|hash_table|math,hackerrank,2024-02-06,1,FULLTIME
mt-closest-land-mark,Closest Land Mark 👏,Meta,easy,OA,math,codesignal,2024-02-06,1,
twilio-count-groups,Count Groups,Twilio,easy,OA,array|hash_table,hackerrank,2024-02-06,1,INTERN
twilio-find-maximum-greatness,Find Maximum Greatness,Twilio,easy,OA,array|sorting|greedy|two_pointers,hackerrank,2024-02-06,1,INTERN
ibm-circles,Circles Relationship,IBM,easy,OA,geometry|math,hackerrank,2024-02-05,1,FULLTIME
ibm-find-y-value,Find Y Value,IBM,easy,OA,bit_manipulation|greedy,hackerrank,2024-02-05,1,FULLTIME
ibm-get-minimum-moves,Get Minimum Moves,IBM,medium,OA,sorting|greedy,hackerrank,2024-02-05,1,
snowflake-array-reduction-algorithm,Array Reduction Algorithm,Snowflake,hard,OA,greedy|array|hash_table,hackerrank,2024-02-05,1,INTERN
akuna-difference-calculator,Difference Calculator (Akuna Shang Hai 🏙️),Akuna Capital,easy,OA,array|simulation,hackerrank,2024-02-02,1,FULLTIME
akuna-minimum-chunks-required,Minimum Chunks Required (Akuna Shang Hai 🌆),Akuna Capital,hard,OA,greedy|bit_manipulation,hackerrank,2024-02-02,1,FULLTIME
akuna-min-cost,Minimum Cost to Move Within a Grid (Akuna Shang Hai 🌃),Akuna Capital,easy,OA,prefix_sum|greedy,hackerrank,2024-02-02,1,FULLTIME
snowflake-efficient-cost,Efficient Cost,Snowflake,medium,OA,dynamic_programming|array,hackerrank,2024-02-02,1,INTERN
tiktok-get-server-index,Load Balancer,TikTok,medium,OA,heap|simulation,codesignal,2024-02-02,1,INTERN
tiktok-longest-or,Longest OR,TikTok,medium,OA,sliding_window|bit_manipulation,codesignal,2024-02-02,1,NEW GRAD|INTERN
tiktok-minimum-cycles,Minimum Cycles,TikTok,medium,OA,array|greedy|math,codesignal,2024-02-02,1,NEW GRAD|INTERN
tiktok-segment-queries,Segment Queries,TikTok,hard,OA,segment_tree|hash_table,codesignal,2024-02-02,1,INTERN|NEW GRAD
tiktok-stars-and-bars,Stars and Bars,TikTok,medium,OA,string|prefix_sum,codesignal,2024-02-02,1,NEW GRAD
amazon-find-recurring-names,Find Recurring Names,Amazon,easy,OA,hash_table|sorting|string,hackerrank,2024-01-29,1,INTERN
amazon-find-unique-values,Find Unique Values,Amazon,easy,OA,sorting|hash_table,hackerrank,2024-01-27,1,FULLTIME
smallest-set-covering-intervals,Smallest Set Covering Intervals,Snowflake,hard,OA,intervals|greedy|sorting,hackerrank,2024-01-13,1,INTERN
perfect-pairs,Perfect Pairs,Snowflake,medium,OA,array|math,hackerrank,2024-01-12,1,INTERN
get-max-barrier,🐾 Cross the Threshold,Snowflake,medium,OA,array|binary_search,hackerrank,2024-01-12,1,INTERN
get-discount-pairs,Get Discount Pairs 🍊,Amazon,easy,OA,array|hash_table|math,hackerrank,2024-01-11,1,FULLTIME
autocorrect-prototype,Autocorrect Prototype,Goldman Sachs,easy,OA,string|hash_table|sorting,hackerrank,2024-01-09,1,INTERN|FULLTIME
longest-subarray,Longest Subarray,Goldman Sachs,easy,OA,sliding_window|array|prefix_sum,hackerrank,2024-01-09,1,INTERN|FULLTIME
plus-mult-array,Plus Mult Array,Goldman Sachs,easy,OA,array|simulation|math,hackerrank,2024-01-09,1,
preprocess-date,Preprocess Dates,Goldman Sachs,easy,OA,string|parsing,hackerrank,2024-01-09,1,INTERN|FULLTIME
max-min,Product of the Maximum and Minimum in a Dataset,Goldman Sachs,easy,OA,heap|design,hackerrank,2024-01-09,1,INTERN|FULLTIME
project-estimates,Project Estimates,Goldman Sachs,easy,OA,array|hash_table,hackerrank,2024-01-09,1,FULLTIME|INTERN
compute-parameter-value,Stock Analysis,Goldman Sachs,easy,OA,hash_table|simulation,hackerrank,2024-01-09,1,FULLTIME
count-maximum-profitable-groups,Count Maximum Profitable Groups 🍑,Amazon,medium,OA,array|stack,hackerrank,2024-01-02,1,FULLTIME
minimum-time-spent,Minimum Time Spent 🍉,Amazon,medium,OA,greedy|sorting|binary_search,hackerrank,2024-01-02,1,FULLTIME
ibm-rearrange-server-load,Rearrange Server Load,IBM,medium,OA,sorting|greedy,hackerrank,2024-01-02,1,NEW GRAD
microsoft-count-similar-substrings,Count Similar Substrings (Microsoft India) 🐱,Microsoft,medium,OA,string|sliding_window,hackerrank,2024-01-01,1,FULLTIME
microsoft-find-array-uniqueness-median,Find Array Uniqueness Median 🐈,Microsoft,hard,OA,array|binary_search|sliding_window,hackerrank,2024-01-01,1,FULLTIME
get-average-standing,Get Average Standing 🍑,Amazon,medium,OA,array|sorting|math,hackerrank,2023-12-27,1,INTERN
location-of-data-after-transfers,Location Of Data After Transfers,Amazon,easy,OA,hash_table|sorting,hackerrank,2023-12-23,1,INTERN
erase-pairs,Erase Pairs 🍇,Amazon,medium,OA,stack|string,hackerrank,2023-12-10,1,FULLTIME
atlassian-dice-roll-simulation,Dice Roll Simulation,Atlassian,hard,OA,dynamic_programming|array,unknown,2023-11-27,2,FULLTIME
atlassian-binary-search-tree-iterator,Binary Search Tree Iterator,Atlassian,medium,OA,tree|stack|design,unknown,2023-11-27,1,FULLTIME
atlassian-binary-tree-level-order-traversal,Binary Tree Level Order Traversal,Atlassian,medium,OA,tree|breadth_first_search,unknown,2023-11-27,1,FULLTIME
atlassian-design-hashmap,Design HashMap,Atlassian,easy,OA,hash_table|design,unknown,2023-11-27,1,FULLTIME
atlassian-design-hit-counter,Design Hit Counter,Atlassian,medium,OA,queue|design,unknown,2023-11-27,1,FULLTIME
atlassian-evaluate-reverse-polish-notation,Evaluate Reverse Polish Notation,Atlassian,medium,OA,array|stack|math,unknown,2023-11-27,1,FULLTIME
atlassian-find-leaves-of-binary-tree,Find Leaves of Binary Tree,Atlassian,medium,OA,tree|depth_first_search,unknown,2023-11-27,1,FULLTIME
atlassian-generate-parentheses,Generate Parentheses,Atlassian,medium,OA,string|backtracking,unknown,2023-11-27,1,FULLTIME
atlassian-greatest-common-divisor-of-strings,Greatest Common Divisor of Strings,Atlassian,easy,OA,string|math,unknown,2023-11-27,1,FULLTIME
atlassian-leaf-similar-trees,Leaf-Similar Trees,Atlassian,easy,OA,tree|depth_first_search,unknown,2023-11-27,1,FULLTIME
atlassian-letter-combinations-of-a-phone-number,Letter Combinations of a Phone Number,Atlassian,medium,OA,string|backtracking,unknown,2023-11-27,1,FULLTIME
atlassian-logger-rate-limiter,Logger Rate Limiter,Atlassian,easy,OA,hash_table|design,unknown,2023-11-27,1,FULLTIME
atlassian-longest-increasing-subsequence,Longest Increasing Subsequence,Atlassian,medium,OA,array|dynamic_programming|binary_search,unknown,2023-11-27,1,FULLTIME
atlassian-longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Atlassian,medium,OA,string|sliding_window|hash_table,unknown,2023-11-27,1,FULLTIME
atlassian-lowest-common-ancestor-of-a-binary-tree,Lowest Common Ancestor of a Binary Tree,Atlassian,medium,OA,tree|depth_first_search,unknown,2023-11-27,1,FULLTIME
atlassian-merge-sorted-array,Merge Sorted Array,Atlassian,easy,OA,array|two_pointers|sorting,unknown,2023-11-27,1,FULLTIME
atlassian-next-permutation,Next Permutation,Atlassian,medium,OA,array|two_pointers,unknown,2023-11-27,1,FULLTIME
atlassian-peeking-iterator,Peeking Iterator,Atlassian,medium,OA,array|design,unknown,2023-11-27,1,FULLTIME
atlassian-permutations,Permutations,Atlassian,medium,OA,array|backtracking,unknown,2023-11-27,1,FULLTIME
atlassian-rank-teams-by-votes,Rank Teams by Votes,Atlassian,medium,OA,array|sorting|hash_table,unknown,2023-11-27,1,FULLTIME
atlassian-single-element-in-a-sorted-array,Single Element in a Sorted Array,Atlassian,medium,OA,array|binary_search,unknown,2023-11-27,1,FULLTIME
atlassian-time-based-key-value-store,Time Based Key-Value Store,Atlassian,medium,OA,hash_table|binary_search|design,unknown,2023-11-27,1,FULLTIME
atlassian-validate-binary-search-tree,Validate Binary Search Tree,Atlassian,medium,OA,tree|depth_first_search,unknown,2023-11-27,1,FULLTIME
purestorage-find-repetitions,Find Repetitions,Pure Storage,easy,OA,string|sliding_window,hackerrank,2023-11-20,1,INTERN
purestorage-compare-boxes-to-template,Bakery Quality Control,Pure Storage,easy,OA,string|hash_table,hackerrank,2023-11-15,1,INTERN
get-minimum-cost,Get Minimum Cost 🍒,Amazon,medium,OA,heap|greedy,hackerrank,2023-11-08,1,FULLTIME
paypay-palindromic-array-transformation,Palindromic Array Transformation,PayPay,hard,OA,two_pointers|string,unknown,2023-11-01,2,NEW GRAD
paypay-board-coloring-and-query-processing,Board Coloring and Query Processing,PayPay,medium,OA,matrix|simulation,unknown,2023-11-01,1,
deloitte-install-carbon-filters,Install Carbon Filters,Deloitte,medium,OA,string|greedy,hackerrank,2023-10-21,1,NEW GRAD
deloitte-lonest-substring-with-even-occurrences,Longest Substring with Even Occurrences,Deloitte,medium,OA,string|bit_manipulation|hash_table|prefix_sum,hackerrank,2023-10-21,1,NEW GRAD
wellsfargo-fair-distribution,Allocate Wells for Fair Distribution,Wells Fargo,hard,OA,array|binary_search|dynamic_programming,hackerrank,2023-10-10,1,
money-forward-compute-number-of-locations,Compute Number of Locations,Money Forward,hard,OA,graph|shortest_path,unknown,2023-10-06,1,
odoo-html-elements-single-tag-correction,HTML Elements Single-Tag Correction,Odoo,medium,OA,stack|string,unknown,2023-09-18,1,FULLTIME
count-max-num-teams,Count Max Num Teams 🥝,Amazon,easy,OA,array|sorting|sliding_window,hackerrank,2023-09-12,1,FULLTIME
count-spikes,Count Spikes 🍓,Amazon,medium,OA,array|sorting,hackerrank,2023-08-31,1,
decoding-string,Decoding String,Goldman Sachs,easy,OA,string|parsing,hackerrank,2023-08-31,1,INTERN
is-possible,Is Possible,Goldman Sachs,medium,OA,math|recursion,hackerrank,2023-08-31,1,FULLTIME
arcesium-add-digits,Add Digits,Arcesium,easy,OA,math|simulation,unknown,2023-08-30,1,INTERN
arcesium-binary-tree-maximum-path-sum,Binary Tree Maximum Path Sum,Arcesium,hard,OA,tree|depth_first_search|dynamic_programming,unknown,2023-08-30,1,INTERN
wellsfargo-count-operations,Count Operations,Wells Fargo,medium,OA,math|graph|combinatorics,hackerrank,2023-08-07,1,
wellsfargo-find-maximum-distance,Find Maximum Distance,Wells Fargo,hard,OA,matrix|breadth_first_search|binary_search,hackerrank,2023-08-07,1,
wellsfargo-get-substring,Get Substring,Wells Fargo,medium,OA,string|sliding_window,hackerrank,2023-08-07,1,
arcesium-detect-cycle-in-directed-hate-graph,Detect a Cycle in Directed Hate Relationships,Arcesium,medium,OA,graph|depth_first_search|topological_sort,unknown,2023-08-05,1,INTERN
